기간,회원구분,급전방식,사업구분,지역,원자력,유연탄,무연탄,유류,LNG,양수,신재생,,,,,,,,기타,합계
,,,,,,,,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,,
2021/07,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2143.5742009998858,421.16,179.96099999999998,0,3.5,0,38.935,14729.208200999887
2021/07,합계,합계,합계,경남,0,7160,0,27.150000000000002,0,1300,2.715,0,1122.529710000006,48.586,146.469,0,14.535,0,4.183,9826.167710000005
2021/07,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,482.33703500000024,294.59999999999997,0.8164,0.5,357.139,0,19.2,1721.461435
2021/07,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,48.96926,0,2.31,0,5,0,3.25,595.25026
2021/07,합계,합계,합계,소계,23250,36397.882,400,2159.025,41169.767,4700,674.9839999999998,346.33,16642.76898600411,1692.023,1818.5864,255.5,1320.479,0,514.204,131341.5493860041
2021/06,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.62380000000003,0,0.316,0,6.865,0,27.950000000000003,945.9008
2021/06,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,129.92285500000008,0.758,0.01,0,6.6899999999999995,0,33.9,6633.396855
2021/06,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,96.51620000000008,0,3.56,0,4.5,0,9.9,602.9832000000001
2021/06,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,213.72000000000003,0,92.20676999999998,49,12.599,0,78.23,0,33.28,14172.01277
2021/06,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,202.16524100000004,0,1.83,0,2.12,0,4.36,325.721241
2021/06,합계,합계,합계,대전,0,0,0,0,48.3,0,0.9,0,34.88581000000001,0,0,0,0.099,0,88,172.18481000000003
2021/06,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,67.41878500000001,1.65,0.3,0,0,0,21.9,6615.906784999999
2021/06,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17580.167,400,199.91,0,1008.1707350000115,5.326,276.11800000000005,254,59.204,0,59.06399999999999,20138.96473500001
2021/06,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1263.089605000031,461.46800000000013,520.0949999999999,0,358.51500000000004,0,13.39,8544.853605000031
2021/06,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,883.2544810000059,0,514.004,0,2.54,0,49.907,1508.0054810000056
2021/06,합계,합계,합계,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2131.1982099999477,2,40.415,0,348.33,0,9.28,24352.85120999995
2021/06,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000001,718.4000000000001,600,6.06,0,2948.3752350000595,79.5,80.03699999999999,0,69.703,0,74.695,5279.139235000059
2021/06,합계,합계,합계,전남,5900,1481.1,0,21.68999999999999,2378.9,0,35.08,0,3604.523369999862,327.97499999999997,39.746,1,3.509,0,23.009999999999998,13816.533369999861
2021/06,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2073.450635999909,421.16,179.96099999999998,0,3.5,0,38.935,14659.084635999912
2021/06,합계,합계,합계,경남,0,7160,0,27.150000000000002,0,1300,2.715,0,955.9582250000014,48.586,146.469,0,13.935,0,4.6499999999999995,9659.463225000001
2021/06,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,438.1730850000007,294.59999999999997,0.8164,0.5,357.139,0,19.2,1677.2974850000005
2021/06,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,48.52626,0,2.31,0,5,0,3.25,594.80726
2021/06,합계,합계,합계,소계,23250,35379.882,400,2159.025,41169.767,4700,674.9839999999998,346.33,16018.459303003832,1692.023,1818.5864,255.5,1319.8790000000001,0,514.6709999999999,129699.10670300381
2021/05,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.51980000000003,0,0.316,0,6.865,0,27.950000000000003,945.7968000000001
2021/05,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,125.83385500000009,0.758,0.01,0,6.6899999999999995,0,33.9,6629.307855
2021/05,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,92.16324000000009,0,3.56,0,4.5,0,9.9,598.6302400000002
2021/05,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,197.44000000000003,0,90.96956999999998,49,12.599,0,78.23,0,33.28,14154.49557
2021/05,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,199.02918099999994,0,1.83,0,2.12,0,4.36,322.5851809999999
2021/05,합계,합계,합계,대전,0,0,0,0,48.3,0,0.9,0,33.77233000000001,0,0,0,0.099,0,88,171.07133000000005
2021/05,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,66.45078500000002,1.65,0.3,0,0,0,21.9,6614.938784999999
2021/05,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17580.167,400,199.91,0,986.3940450000114,5.326,276.11800000000005,254,59.204,0,59.06399999999999,20117.18804500001
2021/05,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1257.4786070000323,461.5480000000001,520.0149999999999,0,358.51500000000004,0,13.39,8539.242607000033
2021/05,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,872.8663560000041,0,514.004,0,2.54,0,49.907,1497.617356000004
2021/05,합계,합계,합계,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2109.644809999953,2,32.829,0,348.33,0,9.28,24323.711809999953
2021/05,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000001,718.4000000000001,600,6.06,0,2890.750810000043,79.5,80.03699999999999,0,69.703,0,74.695,5221.514810000042
2021/05,합계,합계,합계,전남,5900,1481.1,0,21.68999999999999,2378.9,0,35.08,0,3548.6327799998626,327.97499999999997,39.471,1,2.511,0,23.009999999999998,13759.369779999863
2021/05,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2018.3215559999178,421.16,179.96499999999997,0,3.5,0,38.935,14603.959555999918
2021/05,합계,합계,합계,경남,0,7160,0,27.150000000000002,0,1300,2.715,0,1081.1650950000032,48.586,146.469,0,14.385000000000002,0,4.583,9785.053095000003
2021/05,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,466.13453000000004,294.69939999999997,0.8164,0.5,357.139,0,19.2,1705.3583299999998
2021/05,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,47.28326,0,2.31,0,5,0,3.25,593.5642600000001
2021/05,합계,합계,합계,소계,23250,35379.882,400,2159.025,41169.767,4700,658.7039999999996,346.33,15927.410610003803,1692.2024,1810.6494,255.5,1319.3310000000001,0,514.6039999999999,129583.40541000379
2021/04,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,41.024620000000034,0,0.316,0,6.865,0,27.950000000000003,946.3016200000001
2021/04,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,125.83385500000009,0.758,0.01,0,6.6899999999999995,0,33.9,6629.307855
2021/04,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,88.97508000000009,0,3.56,0,4.5,0,9.9,595.4420800000001
2021/04,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,197.44000000000003,0,90.96956999999998,49,12.599,0,78.23,0,33.28,14154.49557
2021/04,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,199.02918099999994,0,1.83,0,2.12,0,4.36,322.5851809999999
2021/04,합계,합계,합계,대전,0,0,0,0,48.3,0,0.9,0,33.79033000000001,0,0,0,0.099,0,88,171.08933000000002
2021/04,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,65.43758500000003,1.65,0.3,0,0,0,21.9,6613.925585
2021/04,합계,합계,합계,경기,0,246.9,0,43.650000000000006,17580.167,400,199.91,0,986.8709650000114,5.326,276.11800000000005,254,59.204,0,59.06399999999999,20111.20996500001
2021/04,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1257.9613070000328,461.5480000000001,520.0149999999999,0,358.51500000000004,0,13.39,8539.725307000032
2021/04,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,869.646006000004,0,514.004,0,2.54,0,49.907,1494.3970060000038
2021/04,합계,합계,합계,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2107.7814199999525,2,32.829,0,348.33,0,9.28,24321.84841999995
2021/04,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000001,718.4000000000001,600,6.06,0,2889.913870000043,79.5,80.03699999999999,0,69.703,0,74.695,5220.677870000043
2021/04,합계,합계,합계,전남,5900,1481.1,0,21.68999999999999,2378.9,0,35.08,0,3545.465779999862,327.97499999999997,39.471,1,2.511,0,23.009999999999998,13756.20277999986
2021/04,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2008.7294559999177,421.16,179.96499999999997,0,3.5,0,38.935,14594.367455999918
2021/04,합계,합계,합계,경남,0,6120,0,27.150000000000002,0,1300,2.715,0,1073.9480850000032,48.586,141.469,0,14.926000000000002,0,4.583,8733.377085000004
2021/04,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,464.2224,294.69939999999997,0.8164,0.5,357.139,0,19.2,1703.4461999999999
2021/04,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,47.28326,0,2.31,0,5,0,3.25,593.5642600000001
2021/04,합계,합계,합계,소계,23250,34333.426999999996,400,2159.025,41169.767,4700,658.7039999999996,346.33,15896.882770003798,1692.2024,1805.6494,255.5,1319.872,0,514.6039999999999,128501.96357000379
2021/03,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.94662000000003,0,0.316,0,6.865,0,27.950000000000003,946.2236200000001
2021/03,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,117.49095000000008,0.758,0.01,0,6.6899999999999995,0,33.9,6620.9649500000005
2021/03,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,85.34694000000007,0,3.56,0,4.5,0,9.9,591.6039400000001
2021/03,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,197.44000000000003,0,90.90256999999998,49,12.599,0,78.23,0,33.28,14154.428569999998
2021/03,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,196.17118099999996,0,1.83,0,2.12,0,4.36,319.727181
2021/03,합계,합계,합계,대전,0,0,0,0,48.3,0,0.9,0,33.79033000000001,0,0,0,0.099,0,88,171.08933000000002
2021/03,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,64.62658500000003,1.65,0.3,0,0,0,21.9,6613.114585
2021/03,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17580.167,400,199.91,0,974.1634150000103,5.326,276.11800000000005,254,59.204,0,59.06399999999999,20104.957415000008
2021/03,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1238.9688370000324,461.5480000000001,520.0149999999999,0,358.51500000000004,0,13.39,8520.732837000032
2021/03,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,857.0509410000028,0,514.004,0,2.54,0,49.907,1481.801941000003
2021/03,합계,합계,합계,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2089.236039999955,2,32.829,0,348.33,0,9.28,24303.303039999955
2021/03,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000001,718.4000000000001,600,6.06,0,2845.9849200000276,79.5,80.03699999999999,0,69.703,0,74.695,5176.748920000027
2021/03,합계,합계,합계,전남,5900,1481.1,0,21.68999999999999,2378.9,0,35.08,0,3535.248359999856,327.97499999999997,39.471,1,2.511,0,23.169999999999998,13746.145359999855
2021/03,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1960.9677259999255,421.16,179.96499999999997,0,3.5,0,38.935,14546.605725999927
2021/03,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,2.715,0,1064.7652650000027,48.586,141.469,0,14.926000000000002,0,4.583,9844.194265000002
2021/03,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,453.73784500000005,294.69939999999997,0.8164,0.5,357.139,0,19.2,1692.961645
2021/03,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,47.183260000000004,0,2.31,0,5,0,3.25,593.4642600000001
2021/03,합계,합계,합계,소계,23250,35459.882,400,2159.025,41169.767,4700,658.4939999999996,346.33,15696.581785003715,1692.2024,1805.6494,255.5,1319.872,0,514.7639999999999,129428.06758500371
2021/02,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,39.91590000000003,0,0.316,0,6.865,0,27.950000000000003,945.1929
2021/02,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,112.47993000000008,0.758,0.01,0,6.6899999999999995,0,33.9,6606.27393
2021/02,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,83.91735000000007,0,3.56,0,4.5,0,9.9,590.1743500000001
2021/02,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,197.44000000000003,0,86.15248999999997,49,12.599,0,78.23,0,33.28,14149.678489999998
2021/02,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,191.518401,0,1.83,0,2.12,0,4.36,315.074401
2021/02,합계,합계,합계,대전,0,0,0,0,48.3,0,0.9,0,33.07233000000001,0,0,0,0.099,0,88,170.37133000000003
2021/02,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,58.93578500000002,1.65,0.3,0,0,0,21.9,6607.423785
2021/02,합계,합계,합계,경기,0,246.85500000000002,0,43.650000000000006,17580.167,400,199.91,0,932.0405650000101,5.326,276.11800000000005,254,59.204,0,59.06399999999999,20056.33456500001
2021/02,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1193.169657000028,411.9480000000001,520.1429999999999,0,358.51500000000004,0,13.39,8425.461657000029
2021/02,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,830.4502910000015,0,514.004,0,2.54,0,49.907,1455.2012910000014
2021/02,합계,합계,합계,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2041.3003199999612,2,32.829,0,348.33,0,9.28,24255.36731999996
2021/02,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000001,718.4000000000001,600,6.06,0,2764.6168449999996,79.5,80.03699999999999,0,69.703,0,74.695,5095.380845
2021/02,합계,합계,합계,전남,5900,1481.1,0,21.68999999999999,2378.9,0,35.08,0,3433.622744999865,327.97499999999997,39.471,1,4.627,0,23.169999999999998,13646.635744999865
2021/02,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1884.2526159999356,421.16,179.96499999999997,0,3.5,0,38.935,14469.890615999937
2021/02,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,2.715,0,1028.9509650000018,48.586,141.469,0,14.926000000000002,0,4.723,9808.519965000001
2021/02,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,426.2606050000004,294.69939999999997,0.8164,0.5,357.139,0,19.2,1665.4844050000002
2021/02,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,47.03226000000001,0,2.31,0,5,0,3.25,593.31326
2021/02,합계,합계,합계,소계,23250,35453.382,400,2159.025,41169.767,4700,648.8139999999996,346.33,15187.689055003602,1642.6024,1805.7774000000002,255.5,1321.988,0,514.9039999999999,128855.77885500359
2021/01,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,39.517900000000026,0,0.316,0,6.865,0,27.950000000000003,944.7949000000001
2021/01,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,112.24793000000008,0.758,0.01,0,6.6899999999999995,0,33.9,6606.04193
2021/01,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,82.12656000000007,0,3.56,0,4.5,0,9.9,588.3835600000001
2021/01,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,177.20000000000002,0,85.95954999999998,49,12.599,0,78.23,0,33.28,14129.245549999998
2021/01,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,190.075841,0,1.83,0,2.12,0,4.36,313.631841
2021/01,합계,합계,합계,대전,0,0,0,0,48.3,0,0.9,0,32.76433,0,0,0,0.099,0,88,170.06333000000004
2021/01,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,57.89445500000001,1.65,0.3,0,0,0,21.9,6606.382455
2021/01,합계,합계,합계,경기,0,246.85500000000002,0,43.650000000000006,17580.167,400,199.81,0,904.3222050000063,5.326,276.11800000000005,254,59.204,0,59.06399999999999,20028.516205000004
2021/01,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1155.3026370000248,411.9480000000001,520.1429999999999,0,358.51500000000004,0,13.39,8387.594637000026
2021/01,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,794.3167259999973,0,514.004,0,2.54,0,49.907,1419.0677259999973
2021/01,합계,합계,합계,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,1950.7330499999985,2,32.829,0,348.33,0,9.28,24164.800049999998
2021/01,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000001,718.4000000000001,600,6.06,0,2642.562364999906,79.5,80.03699999999999,0,69.703,0,74.695,4973.326364999906
2021/01,합계,합계,합계,전남,5900,1481.1,0,21.68999999999999,2378.9,0,35.08,0,3371.66719499988,327.97499999999997,39.461999999999996,1,4.627,0,23.169999999999998,13584.671194999879
2021/01,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1774.2899709999747,421.16,179.96499999999997,0,3.5,0,38.935,14359.927970999976
2021/01,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,2.715,0,991.2352499999977,48.586,141.469,0,14.926000000000002,0,4.723,9770.804249999997
2021/01,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,412.28350500000033,294.69939999999997,0.8164,0.5,357.139,0,19.2,1651.5073050000003
2021/01,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,46.92626,0,2.31,0,5,0,3.25,593.20726
2021/01,합계,합계,합계,소계,23250,35453.382,400,2159.025,41169.767,4700,628.4739999999996,346.33,14644.22573000322,1642.6024,1805.7684000000002,255.5,1321.988,0,514.9039999999999,128291.9665300032
2020/12,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.87766100000002,0,0.316,0,6.865,0,27.950000000000003,946.154661
2020/12,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,111.03808600000004,9.758,0.01,0,6.6899999999999995,0,33.9,6613.832086
2020/12,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,81.23124800000002,0,3.56,0,4.5,0,9.9,587.488248
2020/12,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,153.44000000000003,0,84.71224600000002,49,12.599,0,78.23,0,2.98,14073.938246
2020/12,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,190.41799800000013,0,1.83,0,2.12,0,4.36,313.97399800000017
2020/12,합계,합계,합계,대전,0,0,0,88,48.3,0,0.9,0,32.764315999999994,0,0,0,0.099,0,0,170.06331600000001
2020/12,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,57.79705200000001,1.65,0.3,0,0,0,18.2,6602.585051999999
2020/12,합계,합계,합계,경기,0,246.85500000000002,0,43.650000000000006,17580.167,400,199.81,0,893.3900910000009,5.326,276.11800000000005,254,59.204,0,62.06399999999999,20020.584091
2020/12,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1141.974069000023,405.1480000000001,520.1429999999999,0,358.51500000000004,0,13.39,8367.466069000024
2020/12,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,783.7893239999971,0,514.004,0,2.54,0,49.907,1408.540323999997
2020/12,합계,합계,합계,충남,0,18228.058,0,469.87,3713.45,0,63.92,346.33,1949.9288550000201,2,32.829,0,348.33,0,9.28,25163.995855000023
2020/12,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000002,718.4000000000001,600,6.06,0,2636.41645299987,79.5,80.03699999999999,0,69.703,0,74.695,4967.18045299987
2020/12,합계,합계,합계,전남,5900,1481.1,0,21.689999999999984,2378.9,0,35.08,0,3361.737255999895,318.975,39.461999999999996,1,4.627,0,53.46999999999999,13596.041255999893
2020/12,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1768.774557999999,421.16,179.96499999999997,0,3.5,0,38.935,14354.412558000002
2020/12,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,2.715,0,985.5092439999974,48.586,141.469,0,14.926,0,4.723,9765.078243999997
2020/12,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,405.3495150000007,294.69939999999997,0.8164,0.5,357.139,0,19.2,1644.5733150000005
2020/12,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,49.083255000000015,0,2.31,0,5,0,3.25,595.364255
2020/12,합계,합계,합계,소계,23250,36453.382,400,2247.025,41169.767,4700,604.7139999999997,346.33,14574.7912270026,1635.8024,1805.7684000000002,255.5,1321.988,0,426.20399999999995,129191.27202700259
2020/11,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.45566100000003,0,0.316,0,6.865,0,27.950000000000003,945.7326610000001
2020/11,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,110.14186600000002,9.758,0.01,0,6.6899999999999995,0,33.9,6612.935866
2020/11,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,80.41888200000002,0,3.56,0,4.5,0,9.9,586.675882
2020/11,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,153.44,0,82.20174600000003,49,12.599,0,73.63,0,2.98,14066.827745999999
2020/11,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,187.9883800000002,0,1.83,0,2.12,0,4.36,311.5443800000002
2020/11,합계,합계,합계,대전,0,0,0,88,48.3,0,0.9,0,32.261315999999994,0,0,0,0.099,0,0,169.560316
2020/11,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,56.10405200000001,1.65,0.3,0,0,0,18.2,6600.892051999999
2020/11,합계,합계,합계,경기,0,246.85500000000002,0,43.650000000000006,17580.167,400,200.10999999999999,0,853.7797960000005,5.326,276.11800000000005,254,59.204,0,64.954,19984.163796
2020/11,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1099.7525990000252,390.9480000000001,519.9929999999999,0,358.51500000000004,0,13.39,8310.894599000025
2020/11,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,758.3509459999877,0,514.004,0,2.54,0,49.907,1383.1019459999877
2020/11,합계,합계,합계,충남,0,18228.058,0,469.87,3713.45,0,63.92,346.33,1881.3775990000302,2,32.829,0,348.33,0,9.28,25095.44459900003
2020/11,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000002,718.4000000000001,600,6.06,0,2530.34979599988,79.5,80.03699999999999,0,69.703,0,68.695,4855.11379599988
2020/11,합계,합계,합계,전남,5900,1481.1,0,21.689999999999984,2378.9,0,35.08,0,3202.8769869998996,318.97499999999997,39.255,1,4.627,0,53.46999999999999,13436.9739869999
2020/11,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1702.615518000006,421.16,179.96499999999997,0,3.5,0,38.935,14288.253518000009
2020/11,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,2.715,0,956.900937000009,48.586,141.469,0,14.926,0,4.723,9736.469937000009
2020/11,합계,합계,합계,제주,0,0,0,233.072,333.734,0,0,0,390.53373300000044,294.69939999999997,0.8164,0.5,357.139,0,19.2,1629.6945330000005
2020/11,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,48.85925500000001,0,2.31,0,5,0,3.25,595.140255
2020/11,합계,합계,합계,소계,23250,36453.382,400,2246.962,41169.767,4700,605.0139999999999,346.33,14014.969069002602,1621.6023999999998,1805.4114000000002,255.5,1317.388,0,423.09400000000005,128609.41986900258
2020/10,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.356661000000024,0,0.316,0,6.865,0,27.950000000000003,945.6336610000001
2020/10,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,110.05986600000003,9.758,0.01,0,6.6899999999999995,0,33.9,6612.853866
2020/10,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,79.66115300000003,0,3.56,0,4.5,0,9.9,585.9181530000001
2020/10,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,153.44,0,80.79994600000005,49,12.599,0,73.63,0,2.98,14065.425946
2020/10,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,186.6643800000004,0,1.83,0,2.12,0,4.36,310.22038000000043
2020/10,합계,합계,합계,대전,0,0,0,88,48.3,0,0.9,0,32.056315999999995,0,0,0,0.099,0,0,169.35531600000002
2020/10,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,9.937999999999999,0,54.68505200000001,1.65,0.3,0,0,0,18.2,6599.473051999999
2020/10,합계,합계,합계,경기,0,246.85500000000002,0,43.650000000000006,17580.167,400,200.10999999999999,0,839.467942,5.326,276.11800000000005,254,59.204,0,64.954,19969.851941999998
2020/10,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,15.096,0,1071.5735140000195,390.9480000000001,519.9929999999999,0,358.51500000000004,0,13.39,8282.71551400002
2020/10,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,738.7017979999958,0,514.004,0,2.54,0,49.907,1363.4527979999957
2020/10,합계,합계,합계,충남,0,18228.058,0,469.87,3713.45,0,66.32,346.33,1846.477916000031,2,32.829,0,348.33,0,9.28,25062.94491600003
2020/10,합계,합계,합계,전북,0,695.3689999999999,0,7.000000000000002,718.4000000000001,600,5.85,0,2476.5812499998397,79.5,80.03699999999999,0,69.703,0,68.695,4801.135249999839
2020/10,합계,합계,합계,전남,5900,1481.1,0,21.689999999999984,2378.9,0,35.08,0,3166.2660669999045,318.97499999999997,39.255,1,4.627,0,53.46999999999999,13400.363066999906
2020/10,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1662.7980280000104,421.16,179.96499999999997,0,3.5,0,38.935,14248.436028000013
2020/10,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,2.715,0,938.1780770000057,48.586,141.469,0,14.476,0,4.3229999999999995,9716.897077000005
2020/10,합계,합계,합계,제주,0,0,0,86.827,333.734,0,0,0,374.5313630000004,294.59999999999997,0.8164,0.5,357.139,0,19.2,1467.3477630000004
2020/10,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,48.79225500000001,0,2.31,0,5,0,3.25,595.073255
2020/10,합계,합계,합계,소계,23250,36453.382,400,2100.7169999999996,41169.767,4700,607.2039999999998,346.33,13747.65158400265,1621.503,1805.4114000000002,255.5,1316.9379999999999,0,422.6940000000001,128197.09798400263
2020/09,합계,합계,합계,서울,0,0,0,0,802.346,0,67.8,0,40.37166100000003,0,0.416,0,6.865,0,18.450000000000003,936.2486610000001
2020/09,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,109.45186600000002,9.758,0.01,0,6.6899999999999995,0,33.9,6612.245866
2020/09,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.197,0,78.75587299999998,0,3.56,0,4.5,0,9.9,585.012873
2020/09,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,153.44,0,80.79598599999994,49,12.599,0,73.63,0,2.98,14065.421986
