기간,지역,원자력,석탄,,,유류,LNG,양수,신재생,,,,,,,,,기타,전력시장 계
,,,유연탄,무연탄,계,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,계,,
2014/12,전북,0,217.769,0,217.769,81,718.4,600,4.8,0,81.26499999999999,12.9,71.32799999999997,0,25.147,16.535,211.97499999999994,0,1829.144
2014/12,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,339.05300000000034,77,39.061,1,5.529,1883,2355.043,0,11374.873000000001
2014/12,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,116.82799999999997,123.55999999999999,172.601,0,2.45,1298.0500000000002,1715.8890000000001,0,13367.672000000002
2014/12,경남,0,7240,0,7240,42.6,0,1300,0,0,88.36899999999997,13,135.28,0,2.366,10.55,249.565,0.3,8832.465
2014/12,제주,0,0,0,0,590,0,0,0,0,48.35799999999994,158.22,0.46,0,1,1.2,209.23799999999994,0,799.2379999999999
2014/12,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/12,소계,20715.683,26111.004000000004,1125,27236.004000000004,4099.5,28707.349999999995,4700,164.80000000000007,0,1036.9260000000006,640.771,1758.5819999999997,255,155.383,4193.098999999999,8204.561,0.3,93663.39799999999
2014/11,서울,0,0,0,0,0,501.582,0,24.4,0,9.369000000000002,0,0,0,6.865,23.450000000000003,64.084,0,565.6659999999999
2014/11,부산,5137,19,0,19,0,1850.15,0,6.8,0,46.41100000000001,0.75,0,0,6.348000000000001,30.6,90.909,0,7097.058999999999
2014/11,대구,0,72.9,0,72.9,43.5,424,0,11.2,0,16.116999999999997,0,3.56,0,4.5,2.7,38.077,0,578.477
2014/11,인천,0,5080,0,5080,0,7697.147,0,13.6,0,13.31,49,13.599,0,62.4,35.08,186.98899999999998,0,12964.136
2014/11,광주,0,0,0,0,0,115.18,0,0,0,10.577,0,1.05,0,2.12,3.06,16.807,0,131.98700000000002
2014/11,대전,0,2.15,0,2.15,88,66.02,0,0,0,9.043,0,0,0,0,0,9.043,0,165.21300000000002
2014/11,울산,0,0,0,0,1200,2071.9,0,2.8,0,1.903,1.65,0.3,0,0,16.18,22.833,0,3294.733
2014/11,경기,0,76.955,0,76.955,1527.2,8917.552000000001,400,80.69999999999999,0,50.996000000000016,5.25,275.59999999999997,254,5.6,30.5,702.646,0,11624.353000000001
2014/11,강원,0,0,725,725,0,848,1000,0,0,59.25000000000001,199.441,507.68,0,30,2.9,799.2710000000001,0,3372.2709999999997
2014/11,충북,0,0,0,0,61.4,0,0,0,0,25.288999999999994,0,509.39400000000006,0,1.058,39.294000000000004,575.0350000000001,0,636.4350000000001
2014/11,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,96.667,0,26.358999999999998,0,0,800,925.726,0,16182.404
2014/11,전북,0,217.769,0,217.769,81,718.4,600,4.8,0,75.04799999999999,9.9,71.32799999999997,0,25.147,16.535,202.75799999999995,0,1819.927
2014/11,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,332.28300000000024,77,39.061,1,5.529,1881.3999999999999,2346.6730000000002,0,11366.503000000002
2014/11,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,117.73799999999997,123.55999999999999,172.601,0,2.45,1298.0500000000002,1716.7990000000002,0,13368.582000000002
2014/11,경남,0,7240,0,7240,42.6,0,1300,0,0,85.81299999999999,13,135.28,0,2.366,9.55,246.00900000000001,0.3,8828.909
2014/11,제주,0,0,0,0,590,0,0,0,0,57.937999999999974,158.22,0.46,0,1,1.2,218.81799999999996,0,808.818
2014/11,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/11,소계,20715.683,26111.004000000004,1125,27236.004000000004,4099.5,28421.949999999993,4700,159.80000000000007,0,1016.7100000000006,637.771,1758.5819999999997,255,155.383,4190.498999999999,8173.744999999999,0.3,93347.18199999999
2014/10,서울,0,0,0,0,0,501.582,0,24.4,0,9.369000000000002,0,0,0,1.065,23.450000000000003,58.284,0,559.866
2014/10,부산,5137,19,0,19,0,1850.15,0,6.8,0,45.778000000000006,0.75,0,0,6.348000000000001,30.6,90.27600000000001,0,7096.4259999999995
2014/10,대구,0,72.9,0,72.9,43.5,424,0,11.2,0,16.116999999999997,0,3.56,0,4.5,2.7,38.077,0,578.477
2014/10,인천,0,5080,0,5080,0,7314.747,0,13.6,0,13.31,49,13.599,0,62.4,35.08,186.98899999999998,0,12581.735999999999
2014/10,광주,0,0,0,0,0,115.18,0,0,0,10.577,0,1.05,0,2.12,3.06,16.807,0,131.98700000000002
2014/10,대전,0,2.15,0,2.15,88,66.02,0,0,0,9.043,0,0,0,0,0,9.043,0,165.21300000000002
2014/10,울산,0,0,0,0,1200,2071.9,0,2.8,0,1.903,1.65,0.3,0,0,16.18,22.833,0,3294.733
2014/10,경기,0,76.955,0,76.955,1527.2,8917.552000000001,400,80.69999999999999,0,50.54100000000002,5.25,275.59999999999997,254,5.6,30.5,702.191,0,11623.898000000001
2014/10,강원,0,0,725,725,0,848,1000,0,0,59.25000000000001,199.441,507.68,0,30,2.9,799.2710000000001,0,3372.2709999999997
2014/10,충북,0,0,0,0,61.4,0,0,0,0,22.792999999999996,0,509.39400000000006,0,1.058,37.047000000000004,570.292,0,631.6920000000001
2014/10,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,88.00400000000002,0,26.358999999999998,0,0,800,917.063,0,16173.741
2014/10,전북,0,217.769,0,217.769,81,718.4,600,4.8,0,74.26599999999999,9.9,71.32799999999997,0,25.147,16.535,201.97599999999997,0,1819.145
2014/10,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,328.6600000000002,77,39.061,1,5.529,1854.4099999999999,2316.06,0,11335.890000000003
2014/10,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,117.05799999999998,123.55999999999999,172.601,0,2.45,1298.0500000000002,1716.1190000000001,0,13367.902000000002
2014/10,경남,0,7240,0,7240,42.6,0,1300,0,0,82.84599999999999,13,135.28,0,2.366,9.55,243.042,0.3,8825.942000000001
2014/10,제주,0,0,0,0,590,0,0,0,0,57.41899999999998,128.22,0.46,0,1,1.2,188.29899999999998,0,778.299
2014/10,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/10,소계,20715.683,26111.004000000004,1125,27236.004000000004,4099.5,28039.549999999992,4700,159.80000000000007,0,995.8920000000005,607.771,1758.5819999999997,255,149.58300000000003,4161.261999999999,8087.889999999999,0.3,92878.92699999998
2014/09,서울,0,0,0,0,0,501.582,0,24.4,0,9.369000000000002,0,0,0,1.065,23.450000000000003,58.284,0,559.866
2014/09,부산,5137,19,0,19,0,1850.15,0,6.8,0,40.286,0.75,0,0,6.348000000000001,30.6,84.78399999999999,0,7090.933999999999
2014/09,대구,0,72.9,0,72.9,43.5,424,0,11.2,0,16.116999999999997,0,3.56,0,4.5,2.7,38.077,0,578.477
2014/09,인천,0,5080,0,5080,0,7314.747,0,13.6,0,13.31,49,13.599,0,62.4,35.08,186.98899999999998,0,12581.735999999999
2014/09,광주,0,0,0,0,0,115.18,0,0,0,9.877,0,1.05,0,2.12,3.06,16.107,0,131.287
2014/09,대전,0,2.15,0,2.15,88,66.02,0,0,0,9.043,0,0,0,0,0,9.043,0,165.21300000000002
2014/09,울산,0,0,0,0,1200,2071.9,0,2.8,0,1.903,1.65,0.3,0,0,16.18,22.833,0,3294.733
2014/09,경기,0,76.955,0,76.955,1527.2,9469.152,400,78.05999999999999,0,50.54100000000002,5.25,275.59999999999997,254,4.16,30.5,698.111,0,12171.418
2014/09,강원,0,0,725,725,0,848,1000,0,0,59.25000000000001,199.441,507.68,0,30,2.9,799.2710000000001,0,3372.2709999999997
2014/09,충북,0,0,0,0,61.4,0,0,0,0,21.971999999999994,0,509.39400000000006,0,1.058,34.447,566.8710000000001,0,628.2710000000001
2014/09,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,88.00400000000002,0,26.358999999999998,0,0,800,917.063,0,16173.741
2014/09,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,74.26599999999999,9.9,71.32799999999997,0,20.256999999999998,16.535,197.08599999999998,0,1754.2549999999999
2014/09,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,327.16500000000013,77,39.061,1,5.529,1854.4099999999999,2314.565,0,11334.395000000002
2014/09,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,116.72299999999997,121.55999999999999,172.431,0,2.45,1298.0500000000002,1713.614,0,13365.397
2014/09,경남,0,7240,0,7240,42.6,0,1300,0,0,81.47200000000001,13,135.28,0,2.366,9.55,241.66800000000003,0.3,8824.568000000001
2014/09,제주,0,0,0,0,590,0,0,0,0,49.59799999999999,127.56,0.46,0,1,1.2,179.81799999999998,0,769.818
2014/09,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/09,소계,20715.683,26111.004000000004,1125,27236.004000000004,4039.4999999999995,28591.149999999987,4700,157.16000000000008,0,977.8540000000003,605.111,1758.4119999999996,255,143.253,4158.661999999999,8055.451999999999,0.3,93338.08899999999
2014/08,서울,0,0,0,0,0,501.582,0,24.4,0,9.369000000000002,0,0,0,1.065,23.450000000000003,58.284,0,559.866
2014/08,부산,5137,19,0,19,0,1850.15,0,6.8,0,40.286,0.75,0,0,6.348000000000001,30.6,84.78399999999999,0,7090.933999999999
2014/08,대구,0,72.9,0,72.9,43.5,424,0,11.2,0,16.116999999999997,0,3.56,0,4.5,2.7,38.077,0,578.477
2014/08,인천,0,5080,0,5080,0,7764.747,0,13.6,0,13.31,49,13.599,0,62.4,35.08,186.98899999999998,0,13031.735999999999
2014/08,광주,0,0,0,0,0,115.18,0,0,0,8.729,0,1.05,0,2.12,3.06,14.959000000000001,0,130.139
2014/08,대전,0,2.15,0,2.15,88,66.02,0,0,0,9.043,0,0,0,0,0,9.043,0,165.21300000000002
2014/08,울산,0,0,0,0,1200,2071.9,0,2.8,0,1.903,1.65,0.3,0,0,16.18,22.833,0,3294.733
2014/08,경기,0,76.955,0,76.955,1527.2,9469.152,400,78.05999999999999,0,50.29100000000002,5.25,275.59999999999997,254,4.16,30.5,697.861,0,12171.168
2014/08,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/08,충북,0,0,0,0,61.4,0,0,0,0,21.971999999999994,0,509.39400000000006,0,1.058,34.447,566.8710000000001,0,628.2710000000001
2014/08,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,82.899,0,26.358999999999998,0,0,800,911.958,0,16168.636
2014/08,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,73.866,9.9,70.97799999999998,0,20.256999999999998,14.385,194.18599999999998,0,1751.355
2014/08,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,323.1450000000001,77,39.061,1,5.529,1854.4099999999999,2310.545,0,11330.375000000002
2014/08,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,113.97299999999997,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1710.6340000000002,0,13362.417000000001
2014/08,경남,0,7240,0,7240,42.6,0,1300,0,0,79.711,13,134.88,0,2.366,9.55,239.50700000000003,0.3,8822.407000000001
2014/08,제주,0,0,0,0,590,0,0,0,0,46.733,127.56,0.46,0,1,1.2,176.953,0,766.953
2014/08,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/08,소계,20715.683,26111.004000000004,1125,27236.004000000004,4039.4999999999995,29041.149999999987,4700,157.16000000000008,0,959.1950000000003,605.111,1757.2319999999995,255,143.253,4156.511999999999,8033.462999999999,0.3,93766.09999999999
2014/07,서울,0,0,0,0,0,501.582,0,4.8,0,9.369000000000002,0,0,0,1.065,23.450000000000003,38.684000000000005,0,540.266
2014/07,부산,5137,19,0,19,0,1850.15,0,6.8,0,40.286,0.75,0,0,6.348000000000001,30.6,84.78399999999999,0,7090.933999999999
2014/07,대구,0,72.9,0,72.9,43.5,424,0,11.2,0,14.116999999999999,0,3.56,0,4.5,2.7,36.077,0,576.477
2014/07,인천,0,5080,0,5080,0,6932.347000000001,0,2.4,0,10.57,49,13.599,0,62.4,35.08,173.04899999999998,0,12185.396000000002
2014/07,광주,0,0,0,0,0,115.18,0,0,0,8.729,0,1.05,0,2.12,3.06,14.959000000000001,0,130.139
2014/07,대전,0,2.15,0,2.15,88,66.02,0,0,0,9.043,0,0,0,0,0,9.043,0,165.21300000000002
2014/07,울산,0,0,0,0,1200,2071.9,0,2.8,0,1.903,1.65,0.3,0,0,16.18,22.833,0,3294.733
2014/07,경기,0,76.955,0,76.955,1527.2,9376.252,400,78.05999999999999,0,50.29100000000002,5.25,275.59999999999997,254,4.16,30.5,697.861,0,12078.268
2014/07,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/07,충북,0,0,0,0,61.4,0,0,0,0,21.971999999999994,0,509.39400000000006,0,1.058,34.447,566.8710000000001,0,628.2710000000001
2014/07,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,82.899,0,23.159,0,0,800,908.758,0,16165.436
2014/07,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,72.86599999999999,9.9,70.97799999999998,0,20.256999999999998,14.385,193.18599999999998,0,1750.3549999999998
2014/07,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,322.8850000000001,77,38.461,1,5.529,1854.4099999999999,2309.685,0,11329.515000000003
2014/07,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,113.97299999999997,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1710.6340000000002,0,13362.417000000001
2014/07,경남,0,7240,0,7240,42.6,0,1300,0,0,77.711,13,134.88,0,2.366,9.55,237.50700000000003,0.3,8820.407000000001
2014/07,제주,0,0,0,0,590,0,0,0,0,44.38399999999999,127.56,0.46,0,1,1.2,174.60399999999998,0,764.604
2014/07,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/07,소계,20715.683,26111.004000000004,1125,27236.004000000004,4039.4999999999995,28115.849999999988,4700,126.36,0,949.4460000000004,605.111,1753.4319999999996,255,143.253,4156.511999999999,7989.114,0.3,92796.45099999999
2014/06,서울,0,0,0,0,0,501.582,0,4.8,0,9.369000000000002,0,0,0,1.065,23.450000000000003,38.684000000000005,0,540.266
2014/06,부산,5137,19,0,19,0,1850.15,0,6.8,0,38.593,0.75,0,0,6.348000000000001,30.6,83.09100000000001,0,7089.241
2014/06,대구,0,72.9,0,72.9,43.5,424,0,11.2,0,12.777,0,3.56,0,4.5,2.7,34.736999999999995,0,575.137
2014/06,인천,0,5080,0,5080,0,6932.347000000001,0,2.4,0,10.57,49,13.599,0,62.4,35.08,173.04899999999998,0,12185.396000000002
2014/06,광주,0,0,0,0,0,115.18,0,0,0,8.729,0,1.05,0,2.12,3.06,14.959000000000001,0,130.139
2014/06,대전,0,2.15,0,2.15,88,66.02,0,0,0,9.043,0,0,0,0,0,9.043,0,165.21300000000002
2014/06,울산,0,0,0,0,1200,2071.9,0,2.8,0,1.5030000000000001,1.65,0.3,0,0,16.18,22.433,0,3294.333
2014/06,경기,0,76.955,0,76.955,1527.2,7447.752,400,78.05999999999999,0,40.981000000000016,5.25,275.59999999999997,254,4.16,30.5,688.5509999999999,0,10140.458
2014/06,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/06,충북,0,0,0,0,61.4,0,0,0,0,18.772,0,509.39400000000006,0,1.058,34.447,563.671,0,625.0710000000001
2014/06,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,75.29500000000002,0,23.159,0,0,800,901.154,0,16157.832
2014/06,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,71.736,9.9,70.97799999999998,0,20.256999999999998,14.385,192.05599999999998,0,1749.225
2014/06,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,293.1350000000001,77,38.461,1,5.529,1854.4099999999999,2279.935,0,11299.765000000003
2014/06,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,110.49599999999998,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1707.1570000000002,0,13358.940000000002
2014/06,경남,0,7240,0,7240,42.6,0,1300,0,0,73.011,13,134.88,0,2.366,9.55,232.80700000000002,0.3,8815.707
2014/06,제주,0,0,0,0,590,0,0,0,0,31.383999999999993,127.56,0.46,0,1,1.2,161.60399999999998,0,751.604
2014/06,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/06,소계,20715.683,26111.004000000004,1125,27236.004000000004,4039.4999999999995,26187.349999999988,4700,126.36,0,873.8420000000002,605.111,1753.4319999999996,255,143.253,4156.511999999999,7913.509999999998,0.3,90792.34699999998
2014/05,서울,0,0,0,0,0,501.582,0,4.8,0,9.369000000000002,0,0,0,1.065,23.450000000000003,38.684000000000005,0,540.266
2014/05,부산,5137,19,0,19,0,1850.15,0,6.8,0,32.593,0.75,0,0,6.348000000000001,30.6,77.09100000000001,0,7083.241
2014/05,대구,0,72.9,0,72.9,43.5,9,0,11.2,0,12.777,0,3.56,0,4.5,2.7,34.736999999999995,0,160.137
2014/05,인천,0,4210,0,4210,0,6932.347000000001,0,2.4,0,7.2250000000000005,49,13.599,0,62.4,35.08,169.704,0,11312.051000000001
2014/05,광주,0,0,0,0,0,115.18,0,0,0,8.729,0,1.05,0,2.12,3.06,14.959000000000001,0,130.139
2014/05,대전,0,2.15,0,2.15,88,66.02,0,0,0,7.035,0,0,0,0,0,7.035,0,163.205
2014/05,울산,0,0,0,0,1200,1686,0,2.8,0,1.5030000000000001,1.65,0.3,0,0,16.18,22.433,0,2908.433
2014/05,경기,0,76.955,0,76.955,1527.2,7929.752,400,78.05999999999999,0,27.364,5.25,275.59999999999997,254,4.16,30.5,674.9339999999999,0,10608.841
2014/05,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/05,충북,0,0,0,0,61.4,0,0,0,0,17.301999999999996,0,509.39400000000006,0,1.058,34.447,562.201,0,623.6010000000001
2014/05,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,58.27700000000001,0,23.159,0,0,800,884.136,0,16140.814
2014/05,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,71.736,9.9,70.97799999999998,0,20.256999999999998,14.385,192.05599999999998,0,1749.225
2014/05,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,291.33500000000004,77,38.461,1,5.529,1854.4099999999999,2278.1349999999998,0,11297.965000000002
2014/05,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,108.29799999999997,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1704.9590000000003,0,13356.742000000002
2014/05,경남,0,7240,0,7240,42.6,0,1300,0,0,70.56099999999999,13,134.69,0,2.366,9.55,230.167,0.3,8813.067000000001
2014/05,제주,0,0,0,0,590,0,0,0,0,24.000999999999998,127.56,0.46,0,1,1.2,154.221,0,744.221
2014/05,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/05,소계,20715.683,25241.004000000004,1125,26366.004000000004,4039.4999999999995,25868.449999999986,4700,126.36,0,816.5530000000003,605.111,1753.2419999999995,255,143.253,4156.511999999999,7856.030999999999,0.3,89545.96799999998
2014/04,서울,0,0,0,0,0,501.582,0,4.8,0,9.369000000000002,0,0,0,1.065,23.450000000000003,38.684000000000005,0,540.266
2014/04,부산,5137,19,0,19,0,1850.15,0,6.8,0,32.593,0.75,0,0,6.348000000000001,30.6,77.09100000000001,0,7083.241
2014/04,대구,0,72.9,0,72.9,43.5,9,0,11.2,0,12.777,0,3.56,0,4.5,2.7,34.736999999999995,0,160.137
2014/04,인천,0,4210,0,4210,0,6549.947000000001,0,2.4,0,7.2250000000000005,49,7.599,0,62.4,32.1,160.724,0,10920.671
2014/04,광주,0,0,0,0,0,115.18,0,0,0,8.379,0,0.8,0,2.12,3.06,14.359,0,129.53900000000002
2014/04,대전,0,2.15,0,2.15,88,66.02,0,0,0,7.035,0,0,0,0,0,7.035,0,163.205
2014/04,울산,0,0,0,0,1400,1686,0,2.8,0,1.5030000000000001,1.65,0.3,0,0,16.18,22.433,0,3108.433
2014/04,경기,0,76.955,0,76.955,1527.2,7737.752,400,78.05999999999999,0,27.326,5.25,275.59999999999997,254,4.16,29,673.396,0,10415.303
2014/04,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/04,충북,0,0,0,0,61.4,0,0,0,0,17.301999999999996,0,509.39400000000006,0,1.058,34.447,562.201,0,623.6010000000001
2014/04,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,58.27700000000001,0,23.159,0,0,800,884.136,0,16140.814
2014/04,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,68.53599999999999,9.9,70.97799999999998,0,20.256999999999998,14.385,188.85599999999997,0,1746.0249999999999
2014/04,전남,5900,1246.13,0,1246.13,0,1873.6999999999998,0,10.399999999999999,0,290.50700000000006,77,38.131,1,5.529,1854.4099999999999,2276.977,0,11296.807000000003
2014/04,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,109.09199999999997,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1705.7530000000002,0,13357.536000000002
2014/04,경남,0,7240,0,7240,42.6,0,1300,0,0,68.261,13,134.69,0,2.366,9.55,227.86700000000002,0.3,8810.767
2014/04,제주,0,0,0,0,590,0,0,0,0,17.600000000000005,127.56,0.46,0,1,1.2,147.82,0,737.8199999999999
2014/04,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/04,소계,20715.683,25241.004000000004,1125,26366.004000000004,4239.5,25294.04999999999,4700,126.36,0,804.2300000000002,605.111,1746.6619999999994,255,143.253,4152.031999999999,7832.647999999999,0.3,89148.18499999998
2014/03,서울,0,0,0,0,0,501.582,0,4.8,0,9.369000000000002,0,0,0,1.065,23.450000000000003,38.684000000000005,0,540.266
2014/03,부산,5137,19,0,19,0,1850.15,0,6.8,0,32.593,0.75,0,0,6.348000000000001,30.6,77.09100000000001,0,7083.241
2014/03,대구,0,72.9,0,72.9,43.5,9,0,11.2,0,12.264,0,3.56,0,4.5,2.7,34.224,0,159.62400000000002
2014/03,인천,0,4210,0,4210,0,7049.947000000001,0,2.4,0,7.2250000000000005,49,7.599,0,62.4,32.1,160.724,0,11420.671
2014/03,광주,0,0,0,0,0,115.18,0,0,0,7.182,0,0.8,0,2.12,3.06,13.162,0,128.342
2014/03,대전,0,2.15,0,2.15,88,66.02,0,0,0,7.035,0,0,0,0,0,7.035,0,163.205
2014/03,울산,0,0,0,0,1400,1686,0,2.8,0,1.5030000000000001,1.65,0.3,0,0,16.18,22.433,0,3108.433
2014/03,경기,0,76.955,0,76.955,1527.2,5762.752,400,78.05999999999999,0,27.326,5.25,275.59999999999997,254,4.16,29,673.396,0,8440.303
2014/03,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/03,충북,0,0,0,0,61.4,0,0,0,0,17.301999999999996,0,509.39400000000006,0,1.058,34.447,562.201,0,623.6010000000001
2014/03,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,55.77100000000001,0,23.159,0,0,800,881.63,0,16138.308
2014/03,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,68.53599999999999,9.9,70.97799999999998,0,20.256999999999998,14.385,188.85599999999997,0,1746.0249999999999
2014/03,전남,5900,1246.13,0,1246.13,0,2451.3999999999996,0,10.399999999999999,0,277.8050000000001,77,38.131,1,5.529,1854.4099999999999,2264.275,0,11861.805
2014/03,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,109.09199999999997,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1705.7530000000002,0,13357.536000000002
2014/03,경남,0,7240,0,7240,42.6,0,1300,0,0,63.660999999999994,13,134.04,0,2.366,9.55,222.61700000000002,0.3,8805.517
2014/03,제주,0,0,0,0,590,0,0,0,0,17.184000000000008,117.06,0.46,0,1,1.2,136.904,0,726.904
2014/03,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/03,소계,20715.683,25241.004000000004,1125,26366.004000000004,4239.5,24396.74999999999,4700,126.36,0,782.2960000000004,594.611,1746.0119999999993,255,143.253,4152.031999999999,7799.5639999999985,0.3,88217.80099999998
2014/02,서울,0,0,0,0,0,501.582,0,4.8,0,9.369000000000002,0,0,0,1.065,23.450000000000003,38.684000000000005,0,540.266
2014/02,부산,5137,19,0,19,0,1850.15,0,6.8,0,32.593,0.75,0,0,6.348000000000001,30.6,77.09100000000001,0,7083.241
2014/02,대구,0,72.9,0,72.9,43.5,9,0,11.2,0,11.064,0,3.56,0,4.5,2.7,33.024,0,158.424
2014/02,인천,0,4210,0,4210,0,7049.947000000001,0,2.4,0,7.2250000000000005,49,7.599,0,62.400000000000006,32.1,160.72400000000002,0,11420.671
2014/02,광주,0,0,0,0,0,115.18,0,0,0,7.182,0,0.8,0,2.12,3.06,13.162,0,128.342
2014/02,대전,0,2.15,0,2.15,88,66.02,0,0,0,7.035,0,0,0,0,0,7.035,0,163.205
2014/02,울산,0,0,0,0,1400,1686,0,2.8,0,1.5030000000000001,1.65,0.3,0,0,16.18,22.433,0,3108.433
2014/02,경기,0,76.955,0,76.955,1527.2,5762.752,400,78.05999999999999,0,27.326,5.25,275.59999999999997,254,4.16,29,673.396,0,8440.303
2014/02,강원,0,0,725,725,0,848,1000,0,0,58.89000000000001,199.441,507.48,0,30,2.9,798.711,0,3371.711
2014/02,충북,0,0,0,0,61.4,0,0,0,0,17.301999999999996,0,509.39400000000006,0,1.058,34.447,562.201,0,623.6010000000001
2014/02,충남,0,12000,400,12400,465.8,2390.8779999999997,0,2.6999999999999997,0,52.419000000000004,0,23.159,0,0,800,878.278,0,16134.956
2014/02,전북,0,217.769,0,217.769,21,718.4,600,4.8,0,67.74399999999999,9.9,70.97799999999998,0,20.256999999999998,14.385,188.06399999999996,0,1745.233
2014/02,전남,5900,1246.13,0,1246.13,0,2451.3999999999996,0,10.399999999999999,0,272.0480000000001,77,38.131,1,5.529,1854.4099999999999,2258.518,0,11856.048
2014/02,경북,9678.683,156.1,0,156.1,0,417,1400,2.4,0,109.09199999999997,121.55999999999999,172.20100000000002,0,2.45,1298.0500000000002,1705.7530000000002,0,13357.536000000002
2014/02,경남,0,7240,0,7240,42.6,0,1300,0,0,63.660999999999994,13,134.04,0,2.366,9.55,222.61700000000002,0.3,8805.517
2014/02,제주,0,0,0,0,590,0,0,0,0,14.814000000000007,113.56,0.46,0,1,1.2,131.03400000000002,0,721.034
2014/02,세종,0,0,0,0,0,530.441,0,0,0,8.958,0,2.31,0,0,0,11.268,0,541.7090000000001
2014/02,소계,20715.683,25241.004000000004,1125,26366.004000000004,4239.5,24396.74999999999,4700,126.36,0,768.8250000000003,591.111,1746.0119999999993,255,143.253,4152.031999999999,7782.592999999999,0.3,88200.82999999999
